,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres
1947,145000000,56292,tt1229238,en,Mission: Impossible - Ghost Protocol,14.258429999999999,2011-12-07,694713380,133.0,6.8,87359,Mission: Impossible Collection,"['Paramount Pictures', 'Skydance Productions', 'Bad Robot', 'TC Productions', 'Revolution Sun Studios', 'Kontsept Film Company']","['Czech Republic', 'United States of America', 'United Arab Emirates']","['Action', 'Thriller', 'Adventure']"
1948,75000000,55301,tt1615918,en,Alvin and the Chipmunks: Chipwrecked,8.066393,2011-12-14,342695435,87.0,5.4,167613,Alvin and the Chipmunks Collection,['Fox 2000 Pictures'],['United States of America'],"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']"
1949,0,24833,tt1328875,en,Santa Buddies,4.688708999999999,2009-11-19,0,88.0,5.0,91657,Disney Buddies Collection,"['Walt Disney Studios Home Entertainment', 'Key Pix Productions', 'Keystone Entertainment', 'Santa Buddies Productions']","['Canada', 'United States of America']",['Adventure']
1950,0,74523,tt1781781,en,Born To Race,6.483418,2011-03-19,0,99.0,5.5,294187,Born To Race Collection,"['American Cinema International', 'ESX Productions']",['United States of America'],['Action']
1951,37000000,62837,tt1564349,en,Dolphin Tale,6.695228999999999,2011-09-23,95404397,113.0,6.6,288491,Dolphin Tale Collection,"['Alcon Entertainment', 'Arc Productions']",['United States of America'],"['Drama', 'Family']"
1952,25000000,57353,tt1446147,en,Cat Run,7.695889,2011-04-01,0,102.0,6.0,288235,Cat Run Collection,['Universal Pictures'],['United States of America'],"['Action', 'Comedy', 'Thriller']"
1953,70000000,52520,tt1496025,en,Underworld: Awakening,12.345348,2012-01-19,160112671,88.0,6.1,2326,Underworld Collection,"['Lakeshore Entertainment', 'Saturn Films', 'Screen Gems', 'Sketch Films', 'UW4 Productions']",['United States of America'],"['Fantasy', 'Action', 'Horror']"
1954,0,74997,tt1530509,en,The Human Centipede 2 (Full Sequence),16.257143,2011-10-06,0,91.0,4.5,96671,The Human Centipede Collection,['Six Entertainment'],"['United Kingdom', 'Netherlands']","['Drama', 'Horror', 'Crime']"
1955,6000000,71670,tt1255916,en,Hostel: Part III,7.1304110000000005,2011-12-27,0,88.0,4.8,86578,Hostel Collection,"['Raw Nerve', 'Stage 6 Films', 'RCR Media Group']",['United States of America'],['Horror']
1956,0,58704,tt0064714,ja,長靴をはいた猫,0.961031,1969-03-18,0,80.0,5.3,317299,Puss 'n Boots Collection,"['Toei Animation', 'American-International Television (AIP-TV)']",['Japan'],"['Family', 'Action', 'Adventure', 'Comedy', 'Animation']"
1957,5000000,57809,tt1782568,ru,Ёлки,2.025505,2010-12-12,22772019,89.0,6.1,107465,Six Degrees of Celebration Collection,['Bazelevs Production'],['Russia'],['Comedy']
1958,0,85317,tt2124096,ru,Ёлки 2,0.8527299999999999,2011-12-15,0,106.0,6.8,107465,Six Degrees of Celebration Collection,['Bazelevs Production'],['Russia'],['Comedy']
1959,1000000,50698,tt1703199,en,Grave Encounters,5.324419,2011-09-09,0,92.0,6.2,135466,Grave Encounters Collection,"['Darclight', 'Twin Engine Films', 'Digital Interference Productions']","['Canada', 'United States of America']","['Thriller', 'Horror']"
1960,13000000,48492,tt1123373,zh,狄仁傑之通天帝國,7.17548,2010-09-18,51723285,119.0,6.5,222639,Detective Dee Collection,['Huayi Brothers'],"['Hong Kong', 'China']","['Action', 'Adventure', 'Drama', 'Mystery']"
1961,17000000,65086,tt1596365,en,The Woman in Black,8.896678999999999,2012-02-01,127730736,95.0,6.1,315560,The Woman in Black Collection,"['Hammer Film Productions', 'UK Film Council', 'Alliance Films', 'Film i Väst', 'Talisman Productions', 'Cross Creek Pictures', 'Exclusive Media Group', 'Filmgate Films']","['Canada', 'Sweden', 'United Kingdom']","['Drama', 'Horror', 'Thriller']"
1962,79000000,72545,tt1397514,en,Journey 2: The Mysterious Island,9.46307,2012-01-19,355692760,94.0,5.8,72547,Journey Collection,"['New Line Cinema', 'Contrafilm', 'Walden Media']",['United States of America'],"['Adventure', 'Action', 'Science Fiction']"
1963,8000000,29564,tt1319743,en,Smokin' Aces 2: Assassins' Ball,6.102148000000001,2010-01-19,0,86.0,5.4,96680,Smokin' Aces Collection,"['Capital Arts Entertainment', 'Universal Studios Home Entertainment', 'Working Title Films', 'Always Split Aces Productions']","['United States of America', 'Canada']","['Action', 'Comedy', 'Crime', 'Thriller']"
1964,0,74471,tt1386925,en,The Dead,3.2980620000000003,2010-08-30,0,105.0,5.8,294226,The Dead Collection,['Indelible Productions'],['United Kingdom'],"['Horror', 'Action', 'Thriller', 'Science Fiction']"
1965,57000000,71676,tt1071875,en,Ghost Rider: Spirit of Vengeance,9.421301,2011-12-10,149217355,95.0,4.7,90306,Ghost Rider Collection,"['Columbia Pictures', 'Imagenation Abu Dhabi FZ', 'Marvel Entertainment', 'Marvel Knights', 'Hyde Park Entertainment', 'Crystal Sky Pictures', 'Michael De Luca Productions']","['United Arab Emirates', 'United States of America']","['Action', 'Fantasy', 'Thriller']"
1966,0,52454,tt1705773,en,Mega Shark vs. Crocosaurus,7.0065729999999995,2010-12-21,0,90.0,2.7,264481,Mega Shark Collection,['The Asylum'],['United States of America'],"['Action', 'Horror', 'Science Fiction']"
1967,0,71672,tt1865567,en,Wrong Turn 4: Bloody Beginnings,10.039999,2011-10-17,0,93.0,5.2,52985,Wrong Turn Collection,"['Summit Entertainment', 'Constantin Film Produktion', 'Twentieth Century Fox Home Entertainment']","['Germany', 'United States of America']","['Horror', 'Thriller']"
1968,0,77076,tt0061014,it,Le spie vengono dal semifreddo,0.5928359999999999,1966-11-09,0,82.0,5.3,427956,Dr Goldfoot Collection,['American International Pictures (AIP)'],"['Italy', 'United States of America']","['Action', 'Comedy', 'Science Fiction']"
1969,0,18705,tt0031678,en,Mr. Moto's Last Warning,0.8385469999999999,1939-01-20,0,71.0,5.5,89959,Mr. Moto Collection,['Twentieth Century Fox Film Corporation'],['United States of America'],"['Action', 'Thriller', 'Mystery']"
1970,0,38674,tt0383678,en,Trailer Park Boys,2.158798,1999-07-15,0,67.0,7.4,101385,Trailer Park Boys Collection,['Showcase Television'],['Canada'],['Comedy']
1971,0,74387,tt1456635,en,Goon,8.817924,2012-01-06,6483963,92.0,6.5,476961,Goon Collection,"['Don Carmody Productions', 'Caramel Films']","['Canada', 'United States of America']",['Comedy']
1972,42000000,64688,tt1232829,en,21 Jump Street,11.250764,2012-03-12,201585328,109.0,6.7,212562,Jump Street Collection,"['Columbia Pictures', 'Original Film', 'Stephen J. Cannell Productions', 'Relativity Media', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],"['Action', 'Comedy', 'Crime']"
1973,0,79221,tt1927077,pl,Listy do M.,1.805839,2011-11-11,0,116.0,7.1,393126,Letters to Santa Collection,[],['Poland'],"['Comedy', 'Romance']"
1974,0,35435,tt1460738,ja,東のエデン 劇場版I The King of Eden,1.346965,2009-11-28,0,82.0,6.9,96666,Eden of the East Collection,['Production I.G.'],['Japan'],"['Animation', 'Drama', 'Mystery', 'Science Fiction']"
1975,0,44734,tt1468321,ja,東のエデン 劇場版 II Paradise Lost,0.694959,2010-08-04,0,93.0,6.8,96666,Eden of the East Collection,['Production I.G.'],['Japan'],"['Animation', 'Mystery']"
1976,150000000,57165,tt1646987,en,Wrath of the Titans,7.739903999999999,2012-03-27,301000000,99.0,5.5,86780,Clash of the Titans Collection,"['Legendary Pictures', 'Thunder Road Pictures', 'Warner Bros.', 'Cott Productions', 'Furia de Titanes II, A.I.E.']","['Spain', 'United States of America']",['Adventure']
1977,0,26881,tt0095368,en,The Incredible Hulk Returns,1.92429,1988-02-21,0,100.0,5.4,114431,The Incredible Hulk (TV Movie) Collection,['New World Television'],['United States of America'],"['Action', 'Drama', 'Adventure']"
1978,7500000,10679,tt1034314,en,Iron Sky,19.561767,2012-03-10,8135031,93.0,5.6,312977,Iron Sky Collection,"['Blind Spot Pictures Oy', '27 Films Production', 'New Holland Pictures']","['Finland', 'Germany', 'Australia']","['Action', 'Comedy', 'Science Fiction']"
1979,50000000,71552,tt1605630,en,American Reunion,8.10609,2012-04-04,234989584,113.0,6.1,2806,American Pie Collection,['Universal Pictures'],['United States of America'],['Comedy']
1980,1100000,94329,tt1899353,id,Serbuan maut,10.528833,2011-09-08,4105187,101.0,7.3,257960,The Raid Collection,"['Celluloid Dreams', 'Pt. Merantau Films', 'XYZ Films']","['Indonesia', 'United States of America', 'France']","['Action', 'Thriller', 'Crime']"
1981,0,28912,tt0059914,it,I criminali della galassia,0.9879709999999999,1965-01-01,0,93.0,4.0,413946,Gamma One Collection,"['Southern Cross Feature Film Company', 'Mercury Film International']",['Italy'],['Science Fiction']
1982,0,85052,tt1980986,hi,हाउसफुल २,1.047079,2012-04-05,0,145.0,5.0,142015,Housefull Collection,[],['India'],"['Drama', 'Comedy', 'Romance']"
1983,10000000,74534,tt1412386,en,The Best Exotic Marigold Hotel,9.23046,2011-11-28,136836156,124.0,6.9,306937,Best Exotic Marigold Hotel Collection,"['Participant Media', 'Imagenation Abu Dhabi FZ']","['United Arab Emirates', 'United Kingdom', 'United States of America']","['Drama', 'Comedy']"
1984,5000000,61410,tt1059969,en,Spud,1.5398129999999999,2010-12-03,0,103.0,7.3,253537,Spud Collection,[],['South Africa'],"['Comedy', 'Drama']"
1985,12000000,67660,tt1621045,en,Think Like a Man,5.264551,2012-04-16,96070507,122.0,6.9,239430,Think Like a Man Collection,['Rainforest Films'],['United States of America'],"['Comedy', 'Romance']"
1986,0,15135,tt1104836,en,Feast III: The Happy Finish,5.644680999999999,2009-02-17,0,79.0,5.0,98430,Feast Collection,['Neo Art & Logic'],['United States of America'],"['Horror', 'Action', 'Comedy']"
1987,0,13486,tt1104123,en,The Scorpion King: Rise of a Warrior,18.691187,2008-07-19,0,109.0,4.3,116669,The Scorpion King Collection,"['Universal Pictures', 'ApolloMovie Beteiligungs', 'Film Afrika Worldwide', 'Sommers Company, The']","['United States of America', 'South Africa', 'Germany']","['Fantasy', 'Action', 'Adventure']"
1988,0,84177,tt2090463,en,Big Boys Gone Bananas!*,0.296487,2011-11-19,0,90.0,7.2,142182,Bananas!* Collection,['WG Film'],"['Sweden', 'United States of America']",['Documentary']
1989,0,61979,tt1648216,en,Tres metros sobre el cielo,6.28597,2010-12-03,0,122.0,7.4,141649,Three Steps Above Heaven Collection,['Antena 3 Films'],['Spain'],"['Romance', 'Drama']"
1990,0,73517,tt1235414,ja,BOYS LOVE,1.039086,2006-11-24,0,90.0,2.8,174995,Boys Love Collection,[],['Japan'],"['Drama', 'Romance']"
1991,25412760,14400,tt0808339,fr,Largo Winch,7.663624,2008-12-17,0,108.0,6.1,70764,Largo Winch Collection,"['Wild Bunch', 'TF1 Films Production', 'Pan-Européenne']","['Belgium', 'France']","['Adventure', 'Drama', 'Action', 'Thriller']"
1992,225000000,41154,tt1409024,en,Men in Black 3,10.684385,2012-05-23,624026776,106.0,6.3,86055,Men In Black Collection,"['Amblin Entertainment', 'Media Magik Entertainment', 'Imagenation Abu Dhabi FZ', 'Hemisphere Media Capital', 'Parkes/MacDonald Productions']",['United States of America'],"['Action', 'Comedy', 'Science Fiction']"
1993,170000000,58595,tt1735898,en,Snow White and the Huntsman,18.751554000000002,2012-05-30,396600000,127.0,5.8,393379,The Huntsman Collection,"['Universal Pictures', 'Roth Films']",['United States of America'],"['Adventure', 'Fantasy', 'Drama']"
1994,10000000,27646,tt1268809,en,Night of the Demons,3.537361,2009-08-30,0,93.0,4.6,136218,Night of the Demons Collection,"['Seven Arts Pictures', 'Project 8 Films', 'Cold Fusion Media Group', 'Parallel Media', 'Voodoo Production Services']",['United States of America'],['Horror']
1995,130000000,70981,tt1446714,en,Prometheus,16.624854,2012-05-30,403170142,124.0,6.3,135416,Prometheus Collection,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Scott Free Productions', 'Brandywine Productions']","['United Kingdom', 'United States of America']","['Science Fiction', 'Adventure', 'Mystery']"
1996,0,111440,tt2040560,en,The Pact,10.403371,2012-05-25,0,89.0,5.5,292068,The Pact Collection,['Preferred Content'],['United States of America'],"['Horror', 'Mystery', 'Thriller']"
1997,1400000,61125,tt1604231,fi,Vares – Pahan suudelma,1.27935,2011-01-06,0,94.0,6.2,101646,Vares Collection,['Solar Films inc.'],['Finland'],"['Action', 'Crime']"
1998,12468389,85435,tt1640711,en,A Few Best Men,6.116093,2011-10-14,29007412,97.0,5.9,466004,A Few Best Men Collection,"['Parabolic Pictures', 'Stable Way Entertainment', 'Quickfire Films', 'Screen Australia', 'Screen NSW', 'Ingenious Broadcasting', 'Unthank Films', 'Story Bridge Films', 'Auburn Entertainment']","['Australia', 'United Kingdom']",['Comedy']
1999,145000000,80321,tt1277953,en,Madagascar 3: Europe's Most Wanted,13.829042000000001,2012-06-06,746921274,93.0,6.4,14740,Madagascar Collection,['DreamWorks Animation'],['United States of America'],"['Animation', 'Family']"
2000,0,39144,tt0142251,ja,Doragon Bōru: Shenron no Densetsu,2.71067,1986-12-20,0,50.0,6.2,386410,Dragon Ball Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2001,0,39145,tt0142249,ja,ドラゴンボール 魔神城のねむり姫,2.981616,1987-07-18,0,45.0,6.1,386410,Dragon Ball Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2002,0,22855,tt1398941,en,Superman/Batman: Public Enemies,8.572867,2009-09-29,0,67.0,6.7,290933,Superman / Batman (Animated) Collection,"['DC Comics', 'Warner Premiere']",['United States of America'],"['Animation', 'Action', 'Adventure']"
2003,2500000,55215,tt1711366,en,Dead Space: Aftermath,1.507249,2010-12-31,0,85.0,5.9,56005,Dead Space Collection,"['Film Roman Productions', 'Starz Media', 'Electronic Arts (EA)', 'Gotham Group', 'Visceral Games', 'Pumpkin Studio', 'Clemensen Capital', 'Pixtation']",['United States of America'],"['Animation', 'Horror', 'Science Fiction']"
2004,0,116776,tt0142248,ja,Doragon Bōru: Makafushigi Dai-Bōken,1.60215,1988-07-09,0,48.0,6.4,386410,Dragon Ball Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2005,0,39100,tt0142240,ja,ドラゴンボールZ この世で一番強いヤツ,6.223436,1990-03-10,0,60.0,6.1,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2006,0,13313,tt0118692,en,Beauty and the Beast: The Enchanted Christmas,8.169404,1997-11-11,0,72.0,5.9,153010,Beauty and the Beast Collection,"['Walt Disney Television Animation', 'Walt Disney Animation Canada']","['Canada', 'United States of America']","['Animation', 'Family']"
2007,0,39101,tt0142233,ja,Doragon Bōru Zetto: Chikyū Marugoto Chōkessen,4.955965,1990-06-07,0,61.0,6.4,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2008,0,13761,tt0143808,en,Pocahontas II: Journey to a New World,8.763892,1998-08-04,0,72.0,4.9,136214,Pocahontas Collection,['Walt Disney Pictures'],['United States of America'],"['Adventure', 'Animation', 'Romance', 'Family']"
2009,50000000,72105,tt1637725,en,Ted,19.638605,2012-06-29,549368315,106.0,6.3,266672,Ted Collection,"['Universal Pictures', 'Media Rights Capital', 'Fuzzy Door Productions']",['United States of America'],"['Comedy', 'Fantasy']"
2010,7000000,77930,tt1915581,en,Magic Mike,8.732425,2012-06-28,167221571,110.0,6.1,328247,Magic Mike Collection,"['Extension 765', 'Iron Horse Entertainment (II)']",['United States of America'],"['Drama', 'Comedy']"
2011,0,39103,tt0142237,ja,Doragon Bōru Zetto: Gekitotsu!! Hyaku-Oku Pawā no Senshi-tachi,5.46959,1992-03-07,0,46.0,6.7,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2012,0,24752,tt1125254,ja,Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô,5.425533000000001,1991-07-20,0,48.0,6.7,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Action', 'Animation', 'Adventure']"
2013,0,39104,tt0142241,ja,ドラゴンボールＺ 極限バトル！三大超サイヤ人,4.854487000000001,1992-07-11,0,46.0,6.6,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2014,0,34433,tt0142242,ja,ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦,7.348249000000001,1993-03-06,0,70.0,7.3,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Animation', 'Adventure', 'Family']"
2015,215000000,1930,tt0948470,en,The Amazing Spider-Man,31.102266999999998,2012-06-27,752215857,136.0,6.5,125574,The Amazing Spider-Man Collection,"['Columbia Pictures', 'Laura Ziskin Productions', 'Marvel Entertainment']",['United States of America'],"['Action', 'Adventure', 'Fantasy']"
2016,0,39105,tt0142238,ja,Doragon Bōru Zetto: Ginga Giri-Giri!! Butchigiri no Sugoi Yatsu,5.229103,1993-07-10,0,50.0,6.8,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2017,0,23823,tt1261978,en,Wrong Turn 3: Left for Dead,12.257121000000001,2009-01-01,0,91.0,4.9,52985,Wrong Turn Collection,"['Constantin Film', 'Summit Entertainment', '20th Century Fox Home Entertainment']",['United States of America'],"['Horror', 'Thriller']"
2018,95000000,57800,tt1667889,en,Ice Age: Continental Drift,13.26958,2012-06-26,877244782,88.0,6.2,8354,Ice Age Collection,"['Blue Sky Studios', 'Twentieth Century Fox Animation']",['United States of America'],"['Animation', 'Comedy', 'Adventure', 'Family']"
2019,0,25913,tt0281634,en,Balto II: Wolf Quest,5.697362,2002-02-19,0,75.0,6.2,117693,Balto Collection,['Universal Studios'],['United States of America'],"['Family', 'Animation', 'Adventure']"
2020,0,59706,tt0032457,en,The Fatal Hour,0.614139,1940-01-15,0,68.0,6.5,220448,Mr. Wong Collection,['Monogram Pictures'],['United States of America'],"['Mystery', 'Thriller']"
2021,8000000,84165,tt1602472,en,2 Days in New York,4.68182,2012-03-28,1653792,91.0,5.4,138908,2 Days In... Collection,"['Senator Film Produktion', 'Tempête Sous Un Crâne Productions', 'Focus Films']","['France', 'Germany', 'Belgium']",['Comedy']
2022,0,44251,tt0142239,ja,ドラゴンボールＺ 危険なふたり！超戦士はねむれない,6.12929,1994-03-12,0,48.0,6.5,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2023,0,39106,tt0142234,ja,ドラゴンボールＺ 超戦士撃破!!勝のはオレだ,4.252,1994-07-09,0,50.0,5.9,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
2024,0,39107,tt0142236,ja,Doragon Bōru Zetto: Fukkatsu no Fyūjon!! Gokū to Bejīta,6.778755,1995-03-04,0,55.0,7.3,425164,Dragon Ball Z (Movie) Collection,['Toei Animation'],['Japan'],"['Action', 'Animation']"
