,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres,rating,rating_timestamp,key_agg
495,55000000,4517,tt0414055,en,Elizabeth: The Golden Age,7.608242999999999,2007-09-09,74237563,114.0,6.6,100286,Elizabeth Collection,"'Universal Pictures', 'StudioCanal', 'Working Title Films'",'United Kingdom',"'Drama', 'History', 'Romance'",3.394171779141104,2001-07-01 21:28:16,"'england', 'assassination', 'spain', 'virgin', 'colony', 'governance', 'queen elizabeth i', 'religious war', 'tudors', 'execution', 'middle ages', 'catholicism', 'sea battle', 'palace intrigue'"
27,18000000,2019,tt0107076,en,Hard Target,7.834351,1993-08-20,74189677,97.0,6.1,412680,Hard Target Collection,"'Universal Pictures', 'Renaissance Pictures', 'Alphaville Films'",'United States of America',"'Action', 'Adventure', 'Crime', 'Thriller'",4.255073602972701,1996-10-24 08:58:58,"'new orleans', 'mercenary', 'hunting human beings', 'money', 'drifter', 'union', 'sailor', 'human prey'"
157,27000000,5825,tt0097958,en,National Lampoon's Christmas Vacation,9.802574,1989-01-12,71320000,97.0,7.1,108693,National Lampoon's Vacation Collection,"'Hughes Entertainment', 'Warner Bros.'",'United States of America','Comedy',3.9745762711864407,2002-11-03 17:44:15,"'holiday', 'boss', 'cigar', 'neighbor', 'christmas eve', 'christmas', 'christmas bonus', 'jello'"
83,30000000,172,tt0098382,en,Star Trek V: The Final Frontier,12.308007,1989-09-06,70200000,107.0,5.6,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",2.7472150213690183,1996-03-02 18:04:27,"'federation', 'starfleet', 'uss enterprise-a', 'sha-ka-ree', 'loss of brother', 'self sacrifice', 'hostage', 'liberation of hostage', 'romulans', 'klingon', 'vulcan', 'space opera'"
116,300000,948,tt0077651,en,Halloween,13.672759,1978-10-25,70000000,91.0,7.4,91361,Halloween Collection,"'Compass International Pictures', 'Falcon International Productions'",'United States of America',"'Horror', 'Thriller'",3.7414269911504414,1996-08-16 09:33:04,"'female nudity', 'nudity', 'mask', 'babysitter', 'halloween', 'police', 'psychopathic killer', 'independent film', 'stalking', 'serial killer', 'marijuana', 'masked killer', 'blood', 'pot smoking', 'slasher', 'murderer', 'throat slitting', 'maniac', 'violence', 'killing spree', 'family', 'cult film', 'evil', 'psychotic', 'smoking pot', 'institution', 'escaped killer'"
130,8000000,2619,tt0088161,en,Splash,8.441602,1984-09-03,69821334,111.0,6.1,248126,Splash Collection,'Touchstone Pictures','United States of America',"'Comedy', 'Fantasy', 'Romance'",2.088235294117647,1999-05-23 01:04:42,"'bachelor', 'mermaid'"
466,19000000,1251,tt0498380,en,Letters from Iwo Jima,11.649588,2006-12-19,68673228,141.0,7.2,261382,Clint Eastwood's Iwo Jima Collection,"'DreamWorks SKG', 'Amblin Entertainment', 'Malpaso Productions', 'Warner Bros.'","'Japan', 'United States of America'","'Action', 'Adventure', 'Drama', 'War'",4.022185702547247,1996-10-26 10:54:16,"'world war ii', 'cave', 'dying and death', 'pacific theater', 'japanese army', 'imperial japan'"
523,30000000,8836,tt0443701,en,The X Files: I Want to Believe,9.863584,2008-07-24,68369434,104.0,5.5,19387,The X-Files Collection,"'Twentieth Century Fox Film Corporation', 'Ten Thirteen Productions', 'Dune Entertainment III', 'Crying Box Productions'","'Canada', 'United States of America'","'Drama', 'Mystery', 'Science Fiction', 'Thriller'",3.2754946727549465,2004-08-23 11:18:35,"'extraterrestrial technology', 'fbi', 'alien', 'fbi agent', 'duringcreditsstinger'"
94,16500000,816,tt0118655,en,Austin Powers: International Man of Mystery,11.749158999999999,1997-02-05,67683989,94.0,6.5,1006,Austin Powers Collection,"'New Line Cinema', 'Capella International', ""Eric's Boy""","'Germany', 'United States of America'","'Science Fiction', 'Comedy', 'Crime'",3.2531645569620253,1996-06-12 13:31:57,"'android', 'undercover', 'missile', 'group therapy', 'airplane', 'dancing scene', 'time travel', 'penthouse apartment', 'judo', 'trapdoor', 'clowning', 'telescope', 'swinging', 'james bond spoof', 'swinging 60s', 'aftercreditsstinger', 'duringcreditsstinger'"
315,60000000,201,tt0253754,en,Star Trek: Nemesis,11.367801,2002-12-13,67312826,117.0,6.1,115570,Star Trek: The Next Generation Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",3.0376623376623377,1996-05-05 09:06:47,"'clone', 'assassination', 'ambush', 'federation', 'starfleet', 'enterprise-e', 'romulus', 'android', 'senate', 'self sacrifice', 'telepathy', 'weapon', 'romulans', 'space opera'"
108,20000000,617,tt0120890,en,Wild Things,13.924623,1998-03-20,67200000,108.0,6.3,33059,Wild Things Collection,'Mandalay Entertainment','United States of America','Thriller',3.5939130434782607,1996-03-28 20:00:58,"'upper class', 'poison', 'sailboat', 'rape', 'sexual abuse', 'florida', 'eroticism', 'blackmail', 'lolita', 'cheerleader', 'court case', 'planned murder', 'sailing', 'pretended murder', 'seduction', 'bisexuality', 'alligator', 'crocodile', 'everglades', 'heart-throb', 'white trash', 'menage a trois', 'intellectually gifted', 'harpoon', 'van', 'plan', 'court', 'single', 'millionaire', 'extramarital affair', 'duringcreditsstinger'"
412,20000000,8968,tt0357507,en,Boogeyman,9.704289,2005-04-02,67192859,89.0,4.6,96937,The Boogeyman Collection,"'Ghost House Pictures', 'Senator International', 'Screen Gems', 'Pacific Renaissance Pictures Ltd.'",'United States of America',"'Thriller', 'Horror', 'Drama', 'Mystery'",3.1413276231263385,2004-11-10 08:09:34,"'nightmare', 'hallucination', 'childhood trauma', 'break-up', 'hometown', 'psychotherapy'"
462,90000000,3683,tt0418689,en,Flags of Our Fathers,9.224494,2006-10-18,65900249,132.0,6.7,261382,Clint Eastwood's Iwo Jima Collection,"'DreamWorks SKG', 'Amblin Entertainment', 'Malpaso Productions', 'Warner Bros.'",'United States of America',"'War', 'Drama', 'History'",4.009458749343144,2000-05-21 18:54:48,"'world war ii', 'dying and death', 'pacific', 'iwo jima', 'aftercreditsstinger', 'duringcreditsstinger'"
511,20000000,1266,tt0421073,en,Street Kings,13.246795,2008-10-04,65569869,109.0,6.3,124881,Street Kings Collection,"'Fox Searchlight Pictures', 'Regency Enterprises', 'Dune Entertainment III', 'Emmett/Furla Films'",'United States of America',"'Action', 'Crime', 'Drama', 'Thriller'",3.984102881933684,1996-10-26 14:26:24,"'police', 'los angeles'"
368,14500000,2334,tt0295721,fr,Taxi 3,5.892859,2003-01-29,65497208,82.0,5.5,211721,Taxi Collection,'Europa Corp','France',"'Action', 'Comedy'",3.1179525222551927,1998-11-06 19:46:07,"'robbery', 'santa claus', 'armor', 'disguise'"
311,5000000,9012,tt0322802,en,Jackass: The Movie,14.095585999999999,2002-10-21,64282312,87.0,6.1,17178,Jackass Collection,"'Paramount Pictures', 'MTV Films', 'Dickhouse Productions', 'Lynch Siderow Productions'",'United States of America',"'Documentary', 'Comedy'",3.2777777777777777,2004-11-29 01:26:26,"'disgust', 'pain', 'stunts', 'music video', 'stuntman', 'stupidity', 'shocking'"
478,15000000,1562,tt0463854,en,28 Weeks Later,12.884191,2007-04-26,64238440,100.0,6.5,1565,28 Days/Weeks Later Collection,"'DNA Films', 'Figment Films', 'Sociedad General de Cine S.A.', 'UK Film Council', 'Fox Atomic', 'Koan Films'","'Spain', 'United Kingdom'","'Horror', 'Thriller', 'Science Fiction'",2.2020315017003758,1997-06-17 13:48:59,"'london england', 'loss of mother', 'loss of family', 'mutant', 'pest', 'dying and death', 'chaos', 'parts of dead body', 'survivor', 'supernatural', 'survival', 'on the run', 'zombie', 'danger', 'escapade', 'virus', 'plague', 'female corpse', 'siblings relations', 'deadly', 'chases and races', 'chaos and mayham', 'human nature'"
558,0,47931,tt1555149,pt,Tropa de Elite 2,12.334357,2010-08-10,63027681,115.0,7.5,119581,Elite Squad Collection,"'Zazen Produções', 'Globo filmes', 'Riofilme', 'Feijão Filmes'",'Brazil',"'Drama', 'Action', 'Crime'",3.5681818181818183,2009-06-28 22:14:04,"'brazilian', 'drug traffic', 'penitentiary', 'police', 'jail', 'torture', 'execution', 'drug', 'criminal', 'police car', 'duringcreditsstinger'"
77,2800000,794,tt0075005,en,The Omen,16.641277,1976-06-06,60922980,111.0,7.2,10919,The Omen Collection,"'Twentieth Century Fox Film Corporation', 'Mace Neufeld Productions'","'United Kingdom', 'United States of America'","'Horror', 'Thriller'",3.3623853211009176,1996-06-20 10:31:42,"'monk', 'prophecy', 'ambassador', 'nanny', 'rottweiler', ""devil's son"", 'revelation', 'aggression by animal', 'photography', 'paranormal phenomena', 'cowardliness', 'archaeologist'"
394,0,2332,tt0183869,fr,Taxi 2,6.411782,2000-03-24,60726164,82.0,6.1,211721,Taxi Collection,"'ARP Sélection', 'TF1 Films Productions'",'France',"'Action', 'Comedy', 'Crime'",2.934466019417476,1998-11-02 22:10:37,"'paris', 'police operation', 'special unit', 'japanese mafia'"
136,5000000,8393,tt0080801,en,The Gods Must Be Crazy,10.973482,1980-10-09,60000000,109.0,7.1,87805,The Gods Must Be Crazy Collection,"'CAT Films', 'Mimosa Films'","'South Africa', 'Botswana'","'Action', 'Comedy'",2.0641025641025643,2004-05-31 01:38:54,"'africa', 'airplane', 'botswana', 'god', 'tribe', 'mockumentary', 'desert', 'kalahari', 'bushman', 'aeroplane', 'tribal'"
115,550000,4488,tt0080761,en,Friday the 13th,12.146747,1980-09-05,59754601,95.0,6.4,9735,Friday the 13th Collection,"'Paramount Pictures', 'Georgetown Productions Inc.', 'Sean S. Cunningham Films'",'United States of America','Horror',3.336823734729494,2001-07-01 22:40:41,"'drowning', 'lake', 'cabin', 'cult', 'revenge', 'murder', 'camp', 'slasher', 'fear', 'summer', 'teenager', 'maniac', 'counselor', 'desire', 'axe in the head'"
217,83000000,889,tt0158622,en,The Flintstones in Viva Rock Vegas,6.053595,2000-04-28,59468275,90.0,4.4,351684,The Flintstones (Live-Action) Collection,"'Universal Pictures', 'Amblin Entertainment'",'United States of America',"'Science Fiction', 'Comedy', 'Family', 'Romance'",3.3702290076335877,1996-08-30 17:41:18,"'waitress', 'marriage proposal', 'flirt', 'stone age', 'best friend', 'dinosaur'"
283,10000000,8922,tt0263488,en,Jeepers Creepers,10.414363,2001-01-07,59217789,90.0,6.1,94899,Jeepers Creepers Collection,"'United Artists', 'American Zoetrope', 'Cinerenta Medienbeteiligungs KG', 'Cinerenta-Cinebeta', 'VCL Communications'","'Germany', 'United States of America'","'Horror', 'Thriller'",3.1071428571428568,2004-10-12 19:41:27,"'mass murder', 'song', 'brother', 'sister', 'aftercreditsstinger'"
160,11500000,8913,tt0098084,en,Pet Sematary,8.365761000000001,1989-04-21,57469467,103.0,6.4,10789,Pet Sematary Collection,'Paramount Pictures','United States of America',"'Drama', 'Horror'",3.2890625,2004-10-16 04:59:27,"'coffin', 'pet', 'funeral', 'head injury', 'grief', 'violence', 'new neighbor', 'pet cemetery', 'dead cat', 'death of patient', 'loss of pet', 'dead lover', 'mother son relationship', 'ghost', 'grave robbing', 'indian burial ground', 'woman director', 'flashback', 'burial ground'"
201,38000000,6279,tt0108147,en,Sister Act 2: Back in the Habit,12.986842,1993-09-12,57319029,107.0,5.9,103573,Sister Act Collection,'Touchstone Pictures','United States of America',"'Music', 'Comedy'",3.350220264317181,2003-04-06 14:45:09,"'musical', 'monastery'"
231,35000000,169,tt0100403,en,Predator 2,11.736241,1990-11-20,57120318,108.0,6.0,399,Predator Collection,"'Twentieth Century Fox Film Corporation', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Silver Pictures'",'United States of America',"'Science Fiction', 'Action', 'Thriller'",2.2960526315789482,1996-03-20 14:56:59,"'predator', 'war on drugs', 'extraterrestrial technology', 'los angeles', 'invisible'"
221,55000000,8584,tt0184894,en,Shanghai Noon,10.308442,2000-05-26,56932305,110.0,6.2,59567,Shanghai Noon Collection,"'Spyglass Entertainment', 'Roger Birnbaum Productions', 'Touchstone Pictures'","'Hong Kong', 'United States of America'","'Adventure', 'Action', 'Comedy', 'Western'",3.6633333333333336,2004-06-18 17:57:55,"'princess', 'sioux', 'travel', 'rescue', 'native american', 'chinese', 'cowboy', 'duringcreditsstinger', '19th century'"
354,650000,923,tt0077402,en,Dawn of the Dead,19.24201,1978-02-09,55000000,127.0,7.4,261590,Living Dead Collection,"'Laurel Group', 'Dawn Associates'","'Italy', 'Japan', 'United States of America'",'Horror',4.094047047527605,1996-08-15 14:20:42,"'helicopter', 'news broadcast', 'materialism', 'machete', 'bite', 'chaos', 'martial law', 'state of emergency', 'rock gang', 'infection', 'army', 'biker', 'truck', 'gore', 'zombie', 'motorcycle gang', 'violence', 'store', 'mall', 'pittsburgh'"
404,130000,83,tt0374102,en,Open Water,10.652818,2004-06-08,54667954,79.0,5.3,86113,Open Water Collection,'Plunge Pictures LLC','United States of America',"'Drama', 'Thriller'",3.6491085899513775,1996-02-01 14:34:19,"'diving', 'cataclysm', 'nightmare', 'panic', 'red sea', 'primal fear', 'scuba diving', 'shark', 'scuba'"
207,23000000,2787,tt0134847,en,Pitch Black,6.424399,2000-02-18,53187659,108.0,6.7,2794,The Chronicles of Riddick Collection,'Interscope Communications','United States of America',"'Thriller', 'Science Fiction', 'Action'",2.9661876584953517,1999-08-01 21:06:40,"'darkness', 'dystopia', 'comet', 'alien life-form', 'survival', 'eclipse', 'flask', 'corps'"
192,13000000,5548,tt0093870,en,RoboCop,13.485582999999998,1987-07-17,53000000,102.0,7.1,5547,RoboCop Collection,'Orion Pictures','United States of America',"'Action', 'Thriller', 'Science Fiction'",3.0294117647058822,2002-08-12 02:23:27,"'cyborg', 'crime fighter', 'human experimentation', 'dystopia', 'weapon', 'cyberpunk', 'detroit', 'law enforcement', 'gentrification', 'robocop'"
257,23000000,580,tt0093300,en,Jaws: The Revenge,9.327986,1987-07-17,51881013,89.0,3.5,2366,The Jaws Collection,'Universal Pictures','United States of America',"'Adventure', 'Thriller'",3.050251256281407,1996-07-20 19:51:52,"'shark attack', 'bahamas', 'dying and death', 'aggression by animal', 'sequel', 'revenge', 'underwater', 'shark', 'great white shark', 'animal attack', 'caribbean', 'christmas', 'banana boat'"
624,0,126963,tt2263944,ja,ドラゴンボールZ 神と神,10.834344,2013-03-30,50353002,85.0,6.5,425164,Dragon Ball Z (Movie) Collection,"'Twentieth Century Fox Film Corporation', 'Toei Animation', 'Yasahi-Mation Productions'",'Japan',"'Animation', 'Action'",3.4,2015-01-30 13:12:44,"'bingo', 'based on tv series', 'dragon', 'battle', 'gods', 'anime'"
52,6000000,1103,tt0082340,en,Escape from New York,10.124544,1981-05-22,50244700,99.0,6.9,115838,Escape From ... Collection,"'AVCO Embassy Pictures', 'Goldcrest Films International', 'International Film Investors', 'City Film'",'United States of America',"'Science Fiction', 'Action'",3.7890580936266214,1996-09-25 05:05:05,"'taxi', 'street gang', 'usa president', 'war veteran', 'hostage', 'kidnapping', 'liberation of prisoners', 'anti hero', 'gangster boss', 'dystopia', 'police operation', 'attempt to escape', 'cyberpunk', 'reluctant hero'"
366,0,6081,tt0078163,en,Revenge of the Pink Panther,6.970037,1978-07-19,49579269,104.0,6.4,937,The Pink Panther (Original) Collection,"'United Artists', 'Jewel Productions', 'Pimlico Films', 'Sellers-Edwards productions'","'United Kingdom', 'United States of America'","'Action', 'Comedy', 'Crime', 'Thriller'",2.9915254237288136,2003-02-06 13:45:12,'inspector'
24,0,2758,tt0106220,en,Addams Family Values,17.555909,1993-11-19,48919043,94.0,6.5,11716,Addams Family Collection,"'Paramount Pictures', 'Orion Pictures', 'Scott Rudin Productions'",'United States of America',"'Comedy', 'Family', 'Fantasy'",2.9311926605504586,1999-07-24 12:12:29,"'jealousy', 'baby', 'brother sister relationship', 'butler', 'yuppie', 'nanny', 'summer camp', 'guillotine', 'uncle'"
30,25000000,8850,tt0111143,en,The Shadow,7.881107000000001,1994-01-07,48063435,108.0,5.4,105075,The Shadow Collection,'Universal Pictures','United States of America',"'Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction'",2.828125,2004-08-24 12:51:46,"'new york', 'atomic bomb', 'ladykiller', 'hypnosis', 'superhero', 'based on comic', 'radio series', 'invisibility', 'the shadow'"
203,0,8873,tt0108525,en,Wayne's World 2,10.931683,1993-10-12,47965000,95.0,5.8,8979,Wayne's World Collection,'Paramount Pictures','United States of America',"'Music', 'Comedy'",3.859748682610458,2004-09-19 09:00:57,"""love of one's life"", 'tv show', 'talk show', 'kiss', 'rock', 'concert', 'music tv programme'"
65,13000000,240,tt0071562,en,The Godfather: Part II,36.629307,1974-12-20,47542841,200.0,8.3,230,The Godfather Collection,"'Paramount Pictures', 'The Coppola Company'",'United States of America',"'Drama', 'Crime'",2.9040462427745664,1996-03-27 22:01:42,"'italo-american', 'cuba', 'vororte', 'melancholy', 'praise', 'revenge', 'mafia', 'lawyer', 'blood', 'corrupt politician', 'bloody body of child', 'man punches woman'"
193,35000000,5549,tt0100502,en,RoboCop 2,10.969876,1990-06-22,45681173,117.0,5.6,5547,RoboCop Collection,'Orion Pictures','United States of America',"'Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller'",2.941666666666667,2002-08-12 17:13:48,"'cyborg', 'police', 'sequel', 'cyberpunk', 'robot', 'drug', 'police officer', 'robocop'"
187,5400000,1654,tt0061578,en,The Dirty Dozen,15.640007,1967-06-15,45300000,150.0,7.5,124492,The Dirty Dozen Collection,"'Metro-Goldwyn-Mayer (MGM)', 'Seven Arts Pictures', 'MKH'","'United Kingdom', 'United States of America'","'Action', 'Adventure', 'War'",3.274264705882353,1997-11-07 22:04:07,"'based on novel', 'world war ii', 'nazis', 'castle', 'secret mission', 'u.s. army', 'training', 'hand grenade', 'fistfight', 'mission', 'shootout', 'suicide mission', 'soldier', 'explosion', 'commando', 'behind enemy lines', 'military police'"
